Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:57:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:09        0      3645    0.20    0.40    0.00    0.00    0.60   108  NetworkManager
13:06:09      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:06:09        0      3925    0.20    0.00    0.00    0.00    0.20    52  containerd
13:06:09        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:06:09      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:06:09     1017    833429    0.20    0.00    0.00    0.00    0.20    89  MainThread
13:06:09     1017    833731    0.00    0.40    0.00    0.00    0.40    83  MainThread
13:06:09     1017    833754    0.00    0.20    0.00    0.00    0.20    88  MainThread
13:06:09     1017    834532    0.20    0.00    0.00    0.00    0.20    65  codex
13:06:09     1017    835641    1.20    0.60    0.00    0.00    1.80    41  claude
13:06:09     1017    845703    0.20    0.00    0.00    0.00    0.20    36  MainThread
13:06:09        0   1173792    0.00    0.20    0.00    0.00    0.20    35  kworker/35:0-events
13:06:09        0   1268452    0.20    0.00    0.00    0.00    0.20    58  snapd
13:06:09        0   1323979    0.00    0.20    0.00    0.00    0.20    22  kworker/22:1-events
13:06:09        0   1326692    0.00    0.20    0.00    0.00    0.20   108  kworker/108:2-mm_percpu_wq
13:06:09        0   1348210    0.00    0.20    0.00    0.00    0.20    60  kworker/60:0-mm_percpu_wq
13:06:09        0   1358076    0.00    0.20    0.00    0.00    0.20   100  kworker/100:1-events
13:06:09        0   1384097    0.00    0.20    0.00    0.00    0.20    46  kworker/u256:4-ext4-rsv-conversion
13:06:09        0   1385677    0.00    0.20    0.00    0.00    0.20    64  vmstat
13:06:09        0   1385678    0.60    1.20    0.00    0.00    1.80    86  pidstat
13:06:09        0   1389852    0.00    0.20    0.00    0.00    0.20    69  kworker/u258:3-events_unbound
13:06:09        0   1390596 3193.80    0.20    0.00    0.00 3194.00    30  sto_masstree_co
13:06:09        0   1390639    2.80    3.40    0.00    0.00    6.20    62  daemon.start
13:06:09        0   1390818    0.00    0.20    0.00    0.00    0.20    97  lxcfs
13:06:09        0   1390827   19.80    4.00    0.00    0.00   23.80   120  lxd
13:06:09        0   1390828    1.20    0.80    0.00    0.00    2.00    41  lxd
13:06:09        0   2920460    0.20    0.20    0.00    0.00    0.40    61  systemd-journal
13:06:09        0   2920724    0.20    0.00    0.00    0.00    0.20   101  systemd-udevd
13:06:09      146   2920998    0.00    0.20    0.00    0.00    0.20   105  systemd-oomd
13:06:09     1017   3704154    0.00    0.20    0.00    0.00    0.20    71  apas
13:06:09     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:06:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:14        0         1    0.00    0.20    0.00    0.00    0.20   105  systemd
13:06:14        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:06:14      103      3427    0.20    0.00    0.00    0.00    0.20   107  dbus-daemon
13:06:14        0      3448    0.00    0.40    0.00    0.00    0.40   112  irqbalance
13:06:14        0      3645    0.20    0.20    0.00    0.00    0.40   108  NetworkManager
13:06:14        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:06:14      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:06:14     1017    833235    0.20    0.00    0.00    0.00    0.20    89  sshd
13:06:14     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:06:14     1017    833731    3.00    3.00    0.00    0.00    6.00   105  MainThread
13:06:14     1017    835641    0.80    0.80    0.00    0.00    1.60    41  claude
13:06:14     1017    845703    2.60    3.20    0.00    0.00    5.80    90  MainThread
13:06:14        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:06:14        0   1390939 2803.80    1.60    0.00    0.00 2805.40    16  sto_masstree_cp
13:06:14     3000   1750827    0.20    1.40    0.00    0.00    1.60    96  apas
13:06:14     1017   2134972    0.20    0.20    0.00    0.00    0.40    77  apas
13:06:14      101   2921241    0.20    0.00    0.00    0.00    0.20   104  systemd-resolve
13:06:14        0   3245475    0.20    0.00    0.00    0.00    0.20    53  sssd_nss

13:06:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:19        0      3645    0.00    0.40    0.00    0.00    0.40   108  NetworkManager
13:06:19      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:06:19        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:06:19      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:06:19     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:06:19     1017    833731    0.00    0.20    0.00    0.00    0.20   105  MainThread
13:06:19     1017    835641    1.00    0.40    0.00    0.00    1.40   107  claude
13:06:19     1017    845703   13.40    1.80    0.00    0.00   15.20   103  MainThread
13:06:19        0   1331398    0.00    0.20    0.00    0.20    0.20    54  kworker/54:0-mm_percpu_wq
13:06:19        0   1370980    0.00    0.20    0.00    0.00    0.20    99  kworker/u265:5-xprtiod
13:06:19        0   1378616    0.00    0.20    0.00    0.00    0.20     3  kworker/3:0-mm_percpu_wq
13:06:19        0   1384136    0.20    0.00    0.00    0.00    0.20    48  kworker/48:2-mm_percpu_wq
13:06:19        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:06:19        0   1390828    0.20    0.00    0.00    0.00    0.20   113  lxd
13:06:19        0   1390986 4280.20    4.80    0.00    0.00 4285.00     9  sto_masstree_cp
13:06:19     1017   2132737    0.20    0.00    0.00    0.00    0.20    71  tmux: server
13:06:19      146   2920998    0.00    0.20    0.00    0.00    0.20   105  systemd-oomd
13:06:19     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas

13:06:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:24        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:06:24        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:06:24        0      3645    0.20    0.00    0.00    0.00    0.20   108  NetworkManager
13:06:24        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:06:24      148      4266    0.20    0.00    0.00    0.00    0.20   121  mysqld
13:06:24     1017    833731    2.40    2.40    0.00    0.00    4.80    87  MainThread
13:06:24     1017    835641    1.20    0.40    0.00    0.00    1.60   107  claude
13:06:24     1017    845703    0.20    0.20    0.00    0.00    0.40   127  MainThread
13:06:24        0   1312709    0.00    0.20    0.00    0.00    0.20   118  kworker/118:0-mm_percpu_wq
13:06:24        0   1313162    0.00    0.20    0.00    0.00    0.20    28  kworker/28:1-events
13:06:24        0   1374574    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:4-events_unbound
13:06:24        0   1385678    0.60    1.60    0.00    0.00    2.20    86  pidstat
13:06:24        0   1385680    0.00    0.20    0.00    0.00    0.20    10  python3
13:06:24        0   1391064 2754.80   13.20    0.00    0.00 2768.00    21  sto_masstree_co
13:06:24     3000   1750827    0.00    1.00    0.00    0.00    1.00    96  apas
13:06:24     1017   2132737    0.00    0.20    0.00    0.00    0.20    71  tmux: server
13:06:24     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:06:24     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas
13:06:24     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:06:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:29        0      3645    0.20    0.20    0.00    0.00    0.40   108  NetworkManager
13:06:29        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:06:29      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:06:29      151    792458    0.20    0.00    0.00    0.00    0.20    97  cups-browsed
13:06:29     1017    835641    0.80    0.60    0.00    0.00    1.40   107  claude
13:06:29     1017    845703    2.60    2.80    0.00    0.00    5.40   123  MainThread
13:06:29        0   1370398    0.00    0.20    0.00    0.00    0.20    61  kworker/61:2-mm_percpu_wq
13:06:29        0   1385678    0.80    1.60    0.00    0.00    2.40    86  pidstat
13:06:29        0   1390828    0.00    0.20    0.00    0.00    0.20   114  lxd
13:06:29        0   1391143 1301.00    9.20    0.00    0.00 1310.20    52  sto_masstree_co
13:06:29      146   2920998    0.20    0.00    0.00    0.00    0.20   105  systemd-oomd

13:06:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:34        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:06:34        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:06:34        0      3645    0.00    0.20    0.00    0.00    0.20   108  NetworkManager
13:06:34        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:06:34      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:06:34        0      4958    0.40    0.00    0.00    0.00    0.40    62  dockerd
13:06:34        0      5094    0.00    0.20    0.00    0.00    0.20    93  nmbd
13:06:34     1017    833731    2.60    2.80    0.00    0.00    5.40   119  MainThread
13:06:34     1017    833754    0.20    0.00    0.00    0.00    0.20    90  MainThread
13:06:34     1017    835641    1.00    0.40    0.00    0.00    1.40   107  claude
13:06:34        0   1359682    0.20    0.00    0.00    0.00    0.20    74  kworker/74:1-events
13:06:34        0   1385678    0.60    1.20    0.00    0.00    1.80    86  pidstat
13:06:34        0   1391227    1.80    3.40    0.00    0.00    5.20    58  sto_masstree_cp
13:06:34     3000   1750827    0.20    1.20    0.00    0.00    1.40    96  apas
13:06:34     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:06:34      146   2920998    0.00    0.20    0.00    0.00    0.20   105  systemd-oomd
13:06:34     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas
13:06:34     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:06:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:39        0         1    0.20    0.00    0.00    0.00    0.20    95  systemd
13:06:39        0      3645    0.00    0.20    0.00    0.00    0.20   108  NetworkManager
13:06:39        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:06:39      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:06:39     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:06:39     1017    833429    0.00    0.20    0.00    0.00    0.20    89  MainThread
13:06:39     1017    835641    0.80    0.60    0.00    0.00    1.40   107  claude
13:06:39     1017    845703    2.00    2.60    0.00    0.00    4.60    95  MainThread
13:06:39        0   1374584    0.00    0.20    0.00    0.00    0.20    81  kworker/u261:0-rpciod
13:06:39        0   1385678    0.40    1.60    0.00    0.00    2.00    86  pidstat
13:06:39        0   1391227 6421.60    0.60    0.00    0.00 6422.20    58  sto_masstree_cp

13:06:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:44        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:06:44        0      3448    0.00    0.40    0.00    0.00    0.40   112  irqbalance
13:06:44        0      3645    0.20    0.20    0.00    0.00    0.40   108  NetworkManager
13:06:44      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
13:06:44        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:06:44      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:06:44     1017    833731    2.60    3.80    0.00    0.00    6.40    28  MainThread
13:06:44     1017    835641    1.20    0.40    0.00    0.00    1.60   107  claude
13:06:44     1017    845703    0.00    0.20    0.00    0.00    0.20    95  MainThread
13:06:44        0   1190923    0.00    0.20    0.00    0.00    0.20    45  kworker/45:1-mm_percpu_wq
13:06:44        0   1330210    0.00    0.20    0.00    0.00    0.20   126  kworker/u272:4-rpciod
13:06:44        0   1384096    0.00    0.20    0.00    0.00    0.20    68  kworker/u256:2-ixgbe
13:06:44        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:06:44        0   1390827    0.20    0.00    0.00    0.00    0.20   120  lxd
13:06:44        0   1391305  632.20    0.40    0.00    0.00  632.60     1  sto_masstree_cp
13:06:44     3000   1750827    0.20    0.80    0.00    0.00    1.00    96  apas
13:06:44     1017   2134972    0.20    0.40    0.00    0.00    0.60    77  apas
13:06:44     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas
13:06:44     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:06:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:49        0        17    0.00    0.20    0.00    0.00    0.20    77  rcu_preempt
13:06:49        0       618    0.00    0.20    0.00    0.00    0.20   100  ksoftirqd/100
13:06:49        0      3528    0.20    0.00    0.00    0.00    0.20   101  systemd-machine
13:06:49        0      3645    0.20    0.40    0.00    0.00    0.60    93  NetworkManager
13:06:49        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:06:49      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:06:49     1017    834532    0.80    0.20    0.00    0.00    1.00    65  codex
13:06:49     1017    835641    1.20    0.60    0.00    0.00    1.80   107  claude
13:06:49     1017    845703    3.00    3.00    0.00    0.00    6.00   102  MainThread
13:06:49        0   1188627    0.00    0.20    0.00    0.00    0.20    79  kworker/u260:2-nfsiod
13:06:49        0   1283491    0.00    0.20    0.00    0.00    0.20    97  kworker/u265:2-xprtiod
13:06:49        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:06:49        0   1374574    0.00    0.20    0.00    0.00    0.20    95  kworker/u264:4-events_unbound
13:06:49        0   1376406    0.00    0.20    0.00    0.00    0.20    78  kworker/u260:5-xprtiod
13:06:49        0   1385678    0.20    1.20    0.00    0.00    1.40    86  pidstat
13:06:49        0   1391344  451.40    0.60    0.00    0.00  452.00     2  sto_masstree_co
13:06:49      146   2920998    0.00    0.20    0.00    0.00    0.20   105  systemd-oomd

13:06:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:54        0      2469    0.00    0.20    0.00    0.00    0.20   120  arc_reap
13:06:54        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:06:54        0      3528    0.00    0.20    0.00    0.00    0.20    86  systemd-machine
